0,1,key1,key2,key3,key4,cos1,cos2,cos3,cos4,diff1,diff2,diff3,diff4,shots,locations,cat1,cat2,cat3,cat4
1578946964,"{1567863554: 0.32318222522735596, 1590178124: 0.31367671489715576, 1869311939: 0.30111071467399597, 1590219962: 0.29263216257095337, 1572524360: 0.2923299968242645, 1576738346: 0.2901170253753662, 1587830096: 0.2831517159938812, 1839581477: 0.28160980343818665}",1567863554,1590178124,1869311939,1590219962,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Portrait of'],[],[outdoors],[outdoors],[outdoors],[outdoors]
1277230358,"{1857288830: 0.345935195684433, 1587992657: 0.3402746319770813, 1277228987: 0.33373185992240906, 1852922645: 0.31714850664138794, 1590065480: 0.31666380167007446, 1855878203: 0.31637266278266907, 1855878236: 0.3159271776676178, 1855878152: 0.3003980815410614}",1857288830,1587992657,1277228987,1852922645,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv2],[diffHint lv1],['Detail of'],[],[misc],[outdoors],[outdoors],[misc]
1572383462,"{1572381359: 0.344505250453949, 1571338100: 0.3432614505290985, 1571342708: 0.34124794602394104, 217367066: 0.33733367919921875, 1590160802: 0.32184478640556335, 1567877678: 0.32015636563301086, 1590209231: 0.3165706396102905, 1567878608: 0.3095609247684479}",1572381359,1571338100,1571342708,217367066,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Wuerm Starnberg Bavaria Germany', 'Revelstoke British Columbia Canada', 'Columbia River Revelstoke British Columbia Canada', 'End of Yoho National Park Valley British Columbia Canada', 'Maligne Lake Jasper National Park Alberta Canada', 'Johnston Canyon Banff National Park Alberta Canada']",[outdoors],[outdoors],[outdoors],[outdoors]
1852961777,"{1852961783: 0.44017493724823, 1852961792: 0.3521951735019684, 1851407534: 0.3430289328098297, 1590061580: 0.3072240650653839, 1588006577: 0.30444973707199097, 1844769257: 0.3039444386959076, 1571519093: 0.3030009865760803, 1578932870: 0.3028584122657776}",1852961783,1852961792,1851407534,1590061580,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],['Wide portrait of'],[],[electronics],[electronics],[outdoors],[electronics]
1587145118,"{1587145898: 0.5071187615394592, 217372502: 0.4792705774307251, 1587144287: 0.4669421315193176, 1587145121: 0.4344545006752014, 1587145067: 0.4072808027267456, 1587145913: 0.4042351543903351, 1587145085: 0.37568530440330505, 1587145064: 0.3560791313648224}",1587145898,217372502,1587144287,1587145121,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv2],[diffHint lv1],[diffHint lv2],[diffHint lv3],"['Low angle view of', 'View of', 'Detail toned view of', 'Detail view of']","['Balloon Festival Albuquerque New Mexico USA', 'Balloon Festival Albuquerque New Mexico USA']",[outdoors],[outdoors],[outdoors],[outdoors]
1588016168,"{1587842132: 0.2973474860191345, 1571686631: 0.27137133479118347, 1590179393: 0.2668108642101288, 1587982679: 0.26463714241981506, 1590338072: 0.2570284307003021, 1587642908: 0.2522655427455902, 1570552811: 0.25095322728157043, 1570552823: 0.2498791217803955}",1587842132,1571686631,1590179393,1587982679,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Close up of', 'Close up of']",['Andechs Abbey and Canola field Bavaria Germany'],[outdoors],[outdoors],[outdoors],[outdoors]
1578924830,"{1578924755: 0.5668064951896667, 1864656173: 0.32042062282562256, 1578927179: 0.3059326708316803, 1869314774: 0.29441383481025696, 1864650875: 0.2918749749660492, 1869314750: 0.2910555899143219, 1859339810: 0.2860572338104248, 1588012913: 0.279475599527359}",1578924755,1864656173,1578927179,1869314774,[cosHint lv4],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv3],[diffHint lv1],[diffHint lv2],[diffHint lv1],[],[],[misc],[outdoors],[misc],[outdoors]
1747434312,"{1590177977: 0.2915123701095581, 1590317675: 0.2769847810268402, 1590317663: 0.2753745913505554, 1747434315: 0.27402564883232117, 1590317666: 0.26734253764152527, 217371155: 0.24973678588867188, 1572527696: 0.24150757491588593, 1873340669: 0.23815830051898956}",1590177977,1590317675,1590317663,1747434315,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv3],[],[],[misc],[misc],[misc],[indoors]
1859143181,"{1851485570: 0.3401196002960205, 1851483824: 0.32683202624320984, 1859143166: 0.32569533586502075, 1878688562: 0.31209343671798706, 1859144561: 0.30705276131629944, 1878688532: 0.3062872290611267, 1876239929: 0.3054690361022949, 1297775348: 0.29208555817604065}",1851485570,1851483824,1859143166,1878688562,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv3],[diffHint lv1],"['Medium shot of', 'Vertical shot of', 'Full shot of', 'Low angle wide shot of']",[],[outdoors],[outdoors],[outdoors],[misc]
1669206413,"{1570568129: 0.28834912180900574, 1570572254: 0.2824428975582123, 1590319592: 0.2701854109764099, 1570541396: 0.23997199535369873, 1570572272: 0.2398679107427597, 1587642932: 0.23902902007102966, 1590359279: 0.23830564320087433, 1590319490: 0.23782919347286224}",1570568129,1570572254,1590319592,1570541396,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Close up of', 'Close up of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1572527849,"{1572383423: 0.28778037428855896, 1572529481: 0.2745942771434784, 1572529490: 0.27402812242507935, 1570365635: 0.2647905647754669, 1586666930: 0.2486746460199356, 1571676473: 0.2473548799753189, 1572527816: 0.24728885293006897, 1572529463: 0.2340989112854004}",1572383423,1572529481,1572529490,1570365635,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv2],[diffHint lv2],[diffHint lv1],['View from'],"['Copper Canyon near Posada Barracas Chihuahua Mexico', 'Copper Canyon near Posada Barracas Chihuahua Mexico', 'Posada Barracas Chihuahua Mexico', 'Cerro del Gallego to Urique Canyon Mexico', 'Cerro del Gallego to Urique Canyon Mexico', 'Isla San Jose Baja California Sur Mexico']",[outdoors],[outdoors],[outdoors],[outdoors]
216581339,"{216570866: 0.5869275331497192, 216581375: 0.5851803421974182, 1846752701: 0.5739843249320984, 1844194106: 0.5406545996665955, 216108605: 0.5176222920417786, 216108536: 0.5096491575241089, 1846400639: 0.4952850341796875, 1846059965: 0.4880904257297516}",216570866,216581375,1846752701,1844194106,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],"['View of', 'View of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1567864799,"{1650257255: 0.37098947167396545, 1567864778: 0.353925883769989, 1650267014: 0.3515580892562866, 1567863530: 0.3507327437400818, 1860761597: 0.3484194576740265, 1860761594: 0.33835774660110474, 1277231648: 0.32494232058525085, 1859237114: 0.3230566084384918}",1650257255,1567864778,1650267014,1567863530,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv2],[],[],[outdoors],[outdoors],[outdoors],[outdoors]
1590361106,"{1590361103: 0.46376898884773254, 1590361820: 0.4541863203048706, 1590361295: 0.4249003529548645, 1588016972: 0.4047197699546814, 1590361094: 0.39157065749168396, 1587839045: 0.3374249339103699, 1587839042: 0.3324296474456787, 1590361274: 0.3271622955799103}",1590361103,1590361820,1590361295,1588016972,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv3],[diffHint lv2],[diffHint lv2],[diffHint lv1],"['Close up of', 'Close up of']",[],[misc],[misc],[misc],[office]
1852965692,"{1852965686: 0.26624417304992676, 1852967081: 0.24845406413078308, 1590213614: 0.2405140995979309, 1590345056: 0.23911374807357788, 1868718335: 0.2367057502269745, 1852965386: 0.23438426852226257, 1859347427: 0.2331235408782959, 1844727554: 0.23126782476902008}",1852965686,1852967081,1590213614,1590345056,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv3],[diffHint lv2],[diffHint lv1],[diffHint lv1],"['Side view of', 'Close up shot', 'Close up shot of']",[],[misc],[misc],[indoors],[indoors]
1590319388,"{1590362681: 0.36075201630592346, 1587141179: 0.35149356722831726, 1590219962: 0.3460637629032135, 1857286268: 0.3211558759212494, 1578942671: 0.31444215774536133, 1572524303: 0.312666654586792, 1590067634: 0.31158608198165894, 1587647735: 0.3051041066646576}",1590362681,1587141179,1590219962,1857286268,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Aerial view of', 'Aerial view of']","['Autobahn near Munich Germany', 'Munich Bavaria Germany']",[outdoors],[outdoors],[outdoors],[misc]
1846771328,"{1846771184: 0.346179723739624, 1866109439: 0.285694420337677, 1586693267: 0.28423672914505005, 1844728922: 0.27820831537246704, 1868714348: 0.27705898880958557, 1846708202: 0.2735545337200165, 1586727047: 0.2731941342353821, 1571366138: 0.27298837900161743}",1846771184,1866109439,1586693267,1844728922,[cosHint lv3],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Vertical portrait of', 'Portrait of']",[],[medical],[medical],[misc],[electronics]
1570161005,"{1570161008: 0.3298375606536865, 1570160999: 0.2907872200012207, 1572527714: 0.26616254448890686, 1570154798: 0.24594926834106445, 1572538757: 0.24570488929748535, 217371155: 0.24484871327877045, 217368329: 0.24253395199775696, 217368851: 0.24242784082889557}",1570161008,1570160999,1572527714,1570154798,[cosHint lv3],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv2],[],"['Aldabra Atoll Seychelles', 'Aldabra Atoll Seychelles', 'Aldabra Atoll Seychelles', 'Aldabra Atoll Seychelles', 'Aldabra Atoll Seychelles']",[outdoors],[outdoors],[outdoors],[outdoors]
1844190608,"{1576771940: 0.30413445830345154, 1587037112: 0.29775121808052063, 1297800338: 0.2962338924407959, 1846008092: 0.294628381729126, 1843607000: 0.2924734354019165, 1710331535: 0.29027268290519714, 1664821070: 0.2900060713291168, 1571662058: 0.2882111966609955}",1576771940,1587037112,1297800338,1846008092,[cosHint lv2],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Close up shot of', 'Low angle portrait of', 'Low angle view of', 'Horizontal shot of']",[],[misc],[misc],[indoors],[outdoors]
1766904432,"{1766904423: 0.24842575192451477, 1571368193: 0.22469556331634521, 1766904435: 0.22324439883232117, 1766904489: 0.2209988534450531, 1878695834: 0.2082020342350006, 1585936838: 0.20685040950775146, 1571368178: 0.2066878080368042, 1590164792: 0.20660342276096344}",1766904423,1571368193,1766904435,1766904489,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv3],[diffHint lv3],[],[],[outdoors],[outdoors],[outdoors],[outdoors]
1570363868,"{216578084: 0.4159027338027954, 1590160817: 0.3910868465900421, 1570298723: 0.3836137652397156, 1586673371: 0.38171491026878357, 216582038: 0.37514862418174744, 216587690: 0.36899852752685547, 216581945: 0.36718618869781494, 1585874798: 0.36511000990867615}",216578084,1590160817,1570298723,1586673371,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['View over '],"['Boston Massachusetts USA', 'Boston in the snow towards Back Bay Charles River and Cambridge Massachusetts USA', 'Prudential Skywalk Observatory over Boston Common in the snow Boston Massachusetts USA', 'Wat Arun Temple Temple of the Dawn Bangkok Thailand']",[outdoors],[outdoors],[outdoors],[outdoors]
1852963985,"{1845993911: 0.30880093574523926, 1845993893: 0.3047608733177185, 1859331869: 0.2841845154762268, 1277229257: 0.2840140163898468, 1852964087: 0.28374525904655457, 1847350223: 0.2809564769268036, 1846008026: 0.27024558186531067, 1846008038: 0.26627832651138306}",1845993911,1845993893,1859331869,1277229257,[cosHint lv2],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Wide shot of'],[],[food],[food],[misc],[food]
1588003487,"{1570368221: 0.383128821849823, 1567877678: 0.35488438606262207, 1567877690: 0.3463120758533478, 1570348088: 0.3412688970565796, 1570348097: 0.3275788426399231, 1590209309: 0.32163870334625244, 1590209231: 0.3189910352230072, 1590160802: 0.3177775740623474}",1570368221,1567877678,1567877690,1570348088,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Scenic view of', 'Scenic view of', 'Close up of']","['Carinthia Austria', 'Carinthia Austria', 'Kaisergebirge Tyrol Austria']",[outdoors],[outdoors],[outdoors],[outdoors]
1859328572,"{1588001735: 0.3249492943286896, 1297780760: 0.3049575984477997, 1588001747: 0.29908761382102966, 1859328587: 0.29424533247947693, 1866088610: 0.29303184151649475, 1862083211: 0.2908041477203369, 1866123422: 0.28952354192733765, 1847201756: 0.2833784818649292}",1588001735,1297780760,1588001747,1859328587,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv3],"['A Close up vertical shot of', 'A medium shot of', 'A side profile close up shot of', 'A medium shot of']",[],[medical],[medical],[medical],[indoors]
1586684444,"{1586685143: 0.36406031250953674, 1586684936: 0.3315994441509247, 1297792520: 0.3163738250732422, 1586684441: 0.3116797208786011, 1869318110: 0.30671706795692444, 1866109235: 0.30608823895454407, 1297792502: 0.3046765923500061, 1869318134: 0.30362510681152344}",1586685143,1586684936,1297792520,1586684441,[cosHint lv3],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv2],[diffHint lv2],[diffHint lv1],[diffHint lv3],[],[],[misc],[misc],[outdoors],[misc]
1572527618,"{1572528563: 0.4965008795261383, 1587647738: 0.3549746572971344, 1587857330: 0.2966526746749878, 216777662: 0.2931617200374603, 1587642905: 0.2896958887577057, 1572528755: 0.2847861647605896, 1572528641: 0.2824483811855316, 1572528704: 0.28086426854133606}",1572528563,1587647738,1587857330,216777662,[cosHint lv4],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Punta Colorado Isla San Jose Gulf of California Sea of Cortez Mexico', 'Punta Colorado Isla San Jose Gulf of California Sea of Cortez Mexico', 'El Chepe State of Chihuahua Mexico', 'Los Islotes Sea Cave in the Sea of Cortez Los Islotes Baja California Sur Mexico', 'Sea of Cortez Los Islotes Baja California Sur Mexico', 'Zalophus californianus Sea of Cortez Los Islotes Baja California Sur Mexico']",[outdoors],[outdoors],[outdoors],[outdoors]
1839584162,"{1839580643: 0.42828673124313354, 1839580664: 0.3631151616573334, 1297775183: 0.34831658005714417, 1588020749: 0.3443569540977478, 1588015208: 0.3436165452003479, 1572546812: 0.34125974774360657, 1588002614: 0.33263319730758667, 1868703374: 0.32866379618644714}",1839580643,1839580664,1297775183,1588020749,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv2],[diffHint lv2],[diffHint lv1],[diffHint lv1],"['selective focus on ', 'Close up of']",[],[office],[office],[office],[office]
1868718455,"{1868703242: 0.27919265627861023, 1587827696: 0.27868175506591797, 1590178118: 0.27480801939964294, 1868703248: 0.2732182443141937, 1297775138: 0.2730531692504883, 1590053402: 0.2720845937728882, 1590102629: 0.2706146836280823, 1572549815: 0.27000126242637634}",1868703242,1587827696,1590178118,1868703248,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['A blurry Close up vertical shot of', 'A portrait shot of', 'A vertical shot of', 'A Close up shot of']",[],[indoors],[indoors],[office],[indoors]
1664820515,"{1587988457: 0.2671809196472168, 1588000682: 0.2606605291366577, 1851401237: 0.25805848836898804, 1297775231: 0.25716161727905273, 1590213677: 0.2545333206653595, 1852961792: 0.2524552345275879, 1864643828: 0.250375896692276, 1578236738: 0.24995599687099457}",1587988457,1588000682,1851401237,1297775231,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Portrait of', 'Portrait of', 'Portrait of']",[],[office],[indoors],[office],[office]
1590317537,"{1590317510: 0.4216974675655365, 1590363899: 0.4211113154888153, 1590317534: 0.4209575355052948, 1766928495: 0.34801962971687317, 1567889369: 0.3429704010486603, 1590161891: 0.33334651589393616, 1590352277: 0.33234235644340515, 1570162070: 0.3300039768218994}",1590317510,1590363899,1590317534,1766928495,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv3],[diffHint lv1],"['Scenic view of', 'Close up of']","['Baie Lazare Mahe Seychelles', 'Mahe Seychelles', 'Seychelles', 'Baie Lazare Mahe Seychelles', 'Mahe Seychelles', 'Mahe Seychelles']",[outdoors],[outdoors],[outdoors],[outdoors]
1859342024,"{1859331989: 0.2641071379184723, 1817410446: 0.25901705026626587, 1590216665: 0.25673019886016846, 1859339615: 0.25437939167022705, 1869314786: 0.2538832128047943, 1578924755: 0.25252801179885864, 1864656173: 0.24306300282478333, 1578927197: 0.24003782868385315}",1859331989,1817410446,1590216665,1859339615,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv2],"['A wide shot of', 'A low angle portrait shot of', 'A portrait shot of', 'A medium shot of']",[],[misc],[outdoors],[outdoors],[misc]
1567881278,"{1567888433: 0.3244965374469757, 1587031196: 0.28917449712753296, 1590214433: 0.28506341576576233, 1588004081: 0.27398714423179626, 1570573415: 0.2730453610420227, 216573359: 0.27152693271636963, 1570573520: 0.27151212096214294, 1590178571: 0.26751989126205444}",1567888433,1587031196,1590214433,1588004081,[cosHint lv3],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Port Louis Mauritius Africa', 'Port Louis Mauritius Africa', 'Port Louis Mauritius Africa']",[food],[outdoors],[outdoors],[outdoors]
1297757039,"{1844769095: 0.30072981119155884, 1817410293: 0.26597678661346436, 1572486317: 0.26430466771125793, 1578952919: 0.2613794505596161, 1588020749: 0.25752148032188416, 1590202145: 0.2565796971321106, 1839579029: 0.2565527558326721, 1816211349: 0.2565002143383026}",1844769095,1817410293,1572486317,1578952919,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[electronics],[outdoors],[office],[food]
1590341195,"{1590341246: 0.35850989818573, 1766918292: 0.33429384231567383, 1766904309: 0.33389943838119507, 1766918283: 0.2975129783153534, 1590341225: 0.2778758406639099, 1590341201: 0.27598533034324646, 1590341198: 0.27393248677253723, 1297787657: 0.26629388332366943}",1590341246,1766918292,1766904309,1766918283,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],['Argentine flag'],[misc],[misc],[misc],[misc]
1587121172,"{1587121256: 0.26963546872138977, 1813181363: 0.2302805483341217, 1816212777: 0.22644080221652985, 1277237108: 0.21917502582073212, 1297799795: 0.21622003614902496, 1571658905: 0.21321557462215424, 1590070469: 0.21267032623291016, 1665809783: 0.21010522544384003}",1587121256,1813181363,1816212777,1277237108,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Overview'],[],[office],[office],[indoors],[office]
1840561154,"{1868716577: 0.3424277603626251, 1840562483: 0.30642423033714294, 1868716595: 0.30094659328460693, 1844727464: 0.29859206080436707, 1844723921: 0.2922315001487732, 1840559801: 0.2919909656047821, 1840562471: 0.2911074459552765, 1862083313: 0.2861737608909607}",1868716577,1840562483,1868716595,1844727464,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],"['Vertical shot of', 'Vertical top shot of', 'Top shot of', 'Wide top shot of']",[],[office],[office],[office],[office]
1844733080,"{1844733107: 0.3731219470500946, 1844733053: 0.3713028132915497, 1844733092: 0.3610052168369293, 1844733188: 0.34058892726898193, 1844733110: 0.3303433954715729, 1844733068: 0.32450491189956665, 1844733197: 0.30276399850845337, 1297790081: 0.27591753005981445}",1844733107,1844733053,1844733092,1844733188,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv3],[diffHint lv3],[diffHint lv2],"['Medium shot of', 'High angle shot of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1839589307,"{1671841082: 0.4029957950115204, 1839589319: 0.32546907663345337, 1277239442: 0.3074192702770233, 1277239433: 0.30308210849761963, 1864613948: 0.2953232228755951, 1572530288: 0.29206418991088867, 1587110939: 0.28216397762298584, 1587034640: 0.28046914935112}",1671841082,1839589319,1277239442,1277239433,[cosHint lv4],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],"['Overhead portrait of', 'Portrait of', 'Portrait of', 'Low angle shot of']",[],[misc],[indoors],[indoors],[indoors]
1572486347,"{1578927386: 0.3349801301956177, 1590061802: 0.32733070850372314, 1590353639: 0.32396644353866577, 1587987743: 0.3202175498008728, 1587034607: 0.3179774284362793, 1670342054: 0.3175700306892395, 1590076868: 0.3147042989730835, 1588015148: 0.3082618713378906}",1578927386,1590061802,1590353639,1587987743,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[misc],[office],[indoors],[misc]
1710319457,"{1590338909: 0.4696035087108612, 1710417455: 0.4382775127887726, 1588025525: 0.39250683784484863, 1578927386: 0.3770909607410431, 1590338030: 0.374891996383667, 1670342054: 0.369253933429718, 1587855617: 0.3686155080795288, 1588015148: 0.3517351448535919}",1590338909,1710417455,1588025525,1578927386,[cosHint lv4],[cosHint lv4],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Close up of '],[],[indoors],[stocky_setting],[misc],[misc]
1859144576,"{1859142974: 0.34236788749694824, 1851485519: 0.32830172777175903, 1859142956: 0.31952711939811707, 1859144561: 0.31124502420425415, 1851485459: 0.30349960923194885, 1586730098: 0.3018851578235626, 1859144495: 0.301338791847229, 1872077114: 0.29808375239372253}",1859142974,1851485519,1859142956,1859144561,[cosHint lv3],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv2],[diffHint lv1],[diffHint lv2],[diffHint lv3],"['Medium shot of', 'Full shot of', 'Side view of', 'Low angle shot of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1851488735,"{1851488738: 0.40449678897857666, 1851488726: 0.326515793800354, 1851483929: 0.3174983561038971, 1851483791: 0.31024253368377686, 1851483962: 0.3060300648212433, 1590222959: 0.30298978090286255, 1590223010: 0.30217444896698, 1844727692: 0.2973366975784302}",1851488738,1851488726,1851483929,1851483791,[cosHint lv4],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv3],[diffHint lv3],[diffHint lv2],[diffHint lv2],"['Vertical portrait of', 'Wide shot of', 'Vertical portrait of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1570572842,"{1570572878: 0.4494072496891022, 1570573481: 0.43142053484916687, 1571338088: 0.41490086913108826, 1570573439: 0.4057140648365021, 1570568159: 0.3975214958190918, 1570162076: 0.39495614171028137, 1570568135: 0.3927759528160095, 1570573556: 0.37820708751678467}",1570572878,1570573481,1571338088,1570573439,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv3],[diffHint lv2],[diffHint lv1],[diffHint lv2],['Aerial view of'],"['Manaus Iranduba Bridge Manaus Amazonas Amazon River Brazil', 'Cuxiu Muni Amazon River Brazil', 'Amazon River at Cuxiu Muni Brazil', 'Cuxiu Muni Amazon River Brazil', 'Manaus Amazonas Amazon River Brazil', 'Manaus Amazonas Amazon River Brazil']",[outdoors],[outdoors],[outdoors],[outdoors]
1851481529,"{1851481589: 0.29298707842826843, 1851481580: 0.2722350060939789, 1851481595: 0.25744691491127014, 1859323643: 0.2551425099372864, 1851481526: 0.252683162689209, 1851481535: 0.24823494255542755, 1581271601: 0.24682515859603882, 1297774229: 0.24618837237358093}",1851481589,1851481580,1851481595,1859323643,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv3],[diffHint lv3],[diffHint lv3],[diffHint lv1],"['Vertical shot of', 'Wide shot of', 'Wide shot of']",[],[outdoors],[outdoors],[misc],[outdoors]
1585874819,"{1585874798: 0.3652123212814331, 216578399: 0.36338010430336, 216578222: 0.3519172966480255, 1840648532: 0.3511052131652832, 216582038: 0.34120550751686096, 1844196023: 0.335555762052536, 216587690: 0.3336721956729889, 216581945: 0.33252614736557007}",1585874798,216578399,216578222,1840648532,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['View from', 'View from', 'View to']","['Gornercrest Zermatt Valais Switzerland Europe', 'Ruinaulta Canyon of the river Rhine Grisons Switzerland Europe', 'Gornercrest Zermatt Valais Switzerland Europe', 'Doerflein z Mutt village Zmutt Zermatt Valais Switzerland Europe', 'Alphorns Zermatt Valais Switzerland Europe', 'Lindos Rhodes Dodecanese Greece Europe']",[outdoors],[outdoors],[outdoors],[outdoors]
1570160765,"{1570162070: 0.4462931454181671, 1567889348: 0.406137615442276, 1590179393: 0.39716920256614685, 1590179858: 0.3853878676891327, 1572528599: 0.38538292050361633, 1572527672: 0.3840199410915375, 1571686631: 0.37340644001960754, 1567889369: 0.3642255663871765}",1570162070,1567889348,1590179393,1590179858,[cosHint lv4],[cosHint lv4],[cosHint lv3],[cosHint lv3],[diffHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Zanzibar City Zanzibar Tanzania Africa', 'Zanzibar City Zanzibar Tanzania Africa', 'Stone Town part of Zanzibar City Zanzibar Tanzania Africa', 'Zanzibar Channel Zanzibar Tanzania Africa']",[outdoors],[outdoors],[outdoors],[outdoors]
1590363326,"{1590363338: 0.36831629276275635, 1590363329: 0.3271820843219757, 1590317537: 0.3126894235610962, 1567889369: 0.3044598698616028, 1590343523: 0.3035649061203003, 1590363392: 0.30253249406814575, 1590352280: 0.29681989550590515, 1590317510: 0.29364532232284546}",1590363338,1590363329,1590317537,1567889369,[cosHint lv3],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],[],"['Anse Intendance Mahe Seychelles', 'Port Launay Marine National Park Mahe Seychelles', 'Anse Takamaka Mahe Seychelles', 'Port Launay Marine National Park Mahe Seychelles', 'Mahe Seychelles']",[outdoors],[outdoors],[outdoors],[outdoors]
